Date,AAPL,BOGUS,TSLA
2023-08-07 00:00:00,178.37380981445312,,251.4499969482422
2023-08-08 00:00:00,179.32127380371094,,249.6999969482422
2023-08-09 00:00:00,177.71556091308594,,242.19000244140625
2023-08-10 00:00:00,177.49615478515625,,245.33999633789062
2023-08-11 00:00:00,177.5560760498047,,242.64999389648438
2023-08-14 00:00:00,179.22389221191406,,239.75999450683594
2023-08-15 00:00:00,177.21652221679688,,232.9600067138672
2023-08-16 00:00:00,176.3376922607422,,225.60000610351562
2023-08-17 00:00:00,173.7710723876953,,219.22000122070312
2023-08-18 00:00:00,174.2604217529297,,215.49000549316406
2023-08-21 00:00:00,175.608642578125,,231.27999877929688
2023-08-22 00:00:00,176.99681091308594,,233.19000244140625
2023-08-23 00:00:00,180.88169860839844,,236.86000061035156
2023-08-24 00:00:00,176.14793395996094,,230.0399932861328
2023-08-25 00:00:00,178.375,,238.58999633789062
2023-08-28 00:00:00,179.9529266357422,,238.82000732421875
2023-08-29 00:00:00,183.87774658203125,,257.17999267578125
2023-08-30 00:00:00,187.40310668945312,,256.8999938964844
2023-08-31 00:00:00,187.62281799316406,,258.0799865722656
2023-09-01 00:00:00,189.2107391357422,,245.00999450683594
2023-09-05 00:00:00,189.45040893554688,,256.489990234375
2023-09-06 00:00:00,182.66934204101562,,251.9199981689453
2023-09-07 00:00:00,177.32638549804688,,251.49000549316406
2023-09-08 00:00:00,177.945556640625,,248.5
2023-09-11 00:00:00,179.12400817871094,,273.5799865722656
2023-09-12 00:00:00,176.0680389404297,,267.4800109863281
2023-09-13 00:00:00,173.9807891845703,,271.29998779296875
2023-09-14 00:00:00,175.5087890625,,276.0400085449219
2023-09-15 00:00:00,174.77972412109375,,274.3900146484375
2023-09-18 00:00:00,177.73583984375,,265.2799987792969
2023-09-19 00:00:00,178.8343963623047,,266.5
2023-09-20 00:00:00,175.2591094970703,,262.5899963378906
2023-09-21 00:00:00,173.70115661621094,,255.6999969482422
2023-09-22 00:00:00,174.5600128173828,,244.8800048828125
2023-09-25 00:00:00,175.84832763671875,,246.99000549316406
2023-09-26 00:00:00,171.73374938964844,,244.1199951171875
2023-09-27 00:00:00,170.20574951171875,,240.5
2023-09-28 00:00:00,170.46542358398438,,246.3800048828125
